id,id_player_casa,gols_casa,id_time_casa,id_player_fora,gols_fora,id_time_fora,gols_total,id_resultado
1457791,626079,3,3,626076,1,7,4,1
1457792,626078,3,4,626077,1,6,4,1
1457793,626076,4,7,626078,3,4,7,1
1457794,626080,2,2,626079,2,3,4,0
1457795,626078,0,4,626080,0,2,0,0
1457796,626077,4,6,626076,3,7,7,1
1457797,626080,2,2,626077,1,6,3,1
1457798,626079,3,3,626078,5,4,8,2
1457799,626077,1,6,626079,3,3,4,2
1457800,626076,2,7,626080,2,2,4,0
1458021,626141,2,272,626144,2,37,4,0
1458022,626142,1,211,626143,3,282,4,2
1458023,626143,1,282,626141,2,272,3,2
1458024,626144,3,37,626145,1,38,4,1
1458025,626145,1,38,626143,3,282,4,2
1458026,626141,0,272,626142,2,211,2,2
1458027,626142,1,211,626145,4,38,5,2
1458028,626143,4,282,626144,4,37,8,0
1458029,626144,1,37,626142,0,211,1,1
1458030,626145,0,38,626141,1,272,1,2
1458031,626144,0,37,626141,1,272,1,2
1458032,626143,2,282,626142,1,211,3,1
1458033,626141,1,272,626143,3,282,4,2
1458034,626145,2,38,626144,2,37,4,0
1458035,626143,3,282,626145,4,38,7,2
1458036,626142,1,211,626141,1,272,2,0
1458037,626145,2,38,626142,2,211,4,0
1458038,626144,5,37,626143,3,282,8,1
1458039,626142,3,211,626144,2,37,5,1
1458040,626141,0,272,626145,2,38,2,2
1457971,626126,2,6,626129,6,2,8,2
1457972,626127,5,9,626128,5,21,10,0
1457973,626128,3,21,626126,4,6,7,2
1457974,626129,2,2,626130,2,20,4,0
1457975,626130,3,20,626128,2,21,5,1
1457976,626126,3,6,626127,6,9,9,2
1457977,626127,5,9,626130,2,20,7,1
1457978,626128,3,21,626129,3,2,6,0
1457979,626129,2,2,626127,2,9,4,0
1457980,626130,2,20,626126,2,6,4,0
1458201,626186,3,21,626189,4,20,7,2
1458202,626187,1,9,626188,1,19,2,0
1458203,626188,3,19,626186,0,21,3,1
1458204,626189,1,20,626190,3,6,4,2
1458205,626190,2,6,626188,3,19,5,2
1458206,626186,4,21,626187,4,9,8,0
1458207,626187,3,9,626190,1,6,4,1
1458208,626188,2,19,626189,1,20,3,1
1458209,626189,3,20,626187,0,9,3,1
1458210,626190,3,6,626186,3,21,6,0
1458211,626189,1,20,626186,3,21,4,2
1458212,626188,2,19,626187,1,9,3,1
1458213,626186,1,21,626188,3,19,4,2
1458214,626190,4,6,626189,4,20,8,0
1458215,626188,4,19,626190,4,6,8,0
1458216,626187,2,9,626186,4,21,6,2
1458217,626190,2,6,626187,2,9,4,0
1458218,626189,4,20,626188,2,19,6,1
1458219,626187,3,9,626189,2,20,5,1
1458220,626186,3,21,626190,4,6,7,2
1459562,626510,1,21,626513,6,6,7,2
1459563,626511,4,20,626512,5,9,9,2
1459564,626512,2,9,626510,2,21,4,0
1459565,626513,3,6,626514,3,2,6,0
1459566,626514,3,2,626512,2,9,5,1
1459567,626510,4,21,626511,4,20,8,0
1459568,626511,0,20,626514,3,2,3,2
1459569,626512,0,9,626513,2,6,2,2
1459570,626513,3,6,626511,3,20,6,0
1459571,626514,3,2,626510,3,21,6,0
1458695,626298,3,49,626301,0,70,3,1
1458696,626299,4,14,626300,3,17,7,1
1458697,626300,7,17,626298,4,49,11,1
1458698,626301,5,70,626302,3,15,8,1
1458699,626302,2,15,626300,6,17,8,2
1458700,626298,6,49,626299,3,14,9,1
1458701,626299,5,14,626302,2,15,7,1
1458702,626300,3,17,626301,3,70,6,0
1458703,626301,2,70,626299,2,14,4,0
1458704,626302,3,15,626298,6,49,9,2
1458705,626301,4,70,626298,3,49,7,1
1458706,626300,5,17,626299,3,14,8,1
1458707,626298,8,49,626300,6,17,14,1
1458708,626302,2,15,626301,3,70,5,2
1458709,626300,5,17,626302,4,15,9,1
1458710,626299,2,14,626298,4,49,6,2
1458711,626302,3,15,626299,4,14,7,2
1458712,626301,6,70,626300,5,17,11,1
1458713,626299,4,14,626301,6,70,10,2
1458714,626298,3,49,626302,4,15,7,2
1459342,626455,0,265,626458,1,273,1,2
1459776,626565,1,274,626457,2,215,3,2
1459344,626457,2,215,626455,0,265,2,1
1459345,626458,1,273,626459,2,266,3,2
1459346,626459,4,266,626457,1,215,5,1
1459777,626455,3,265,626565,7,274,10,2
1459778,626565,0,274,626459,2,266,2,2
1459349,626457,4,215,626458,4,273,8,0
1459779,626458,4,273,626565,3,274,7,1
1459351,626459,3,266,626455,0,265,3,1
1459352,626458,1,273,626455,3,265,4,2
1459780,626457,2,215,626565,1,274,3,1
1459354,626455,1,265,626457,2,215,3,2
1459355,626459,4,266,626458,1,273,5,1
1459356,626457,1,215,626459,2,266,3,2
1459781,626565,2,274,626455,1,265,3,1
1459782,626459,3,266,626565,3,274,6,0
1459359,626458,4,273,626457,2,215,6,1
1459783,626565,1,274,626458,5,273,6,2
1459361,626455,2,265,626459,3,266,5,2
1458775,626318,3,73,626321,0,135,3,1
1458776,626319,2,21,626320,1,74,3,1
1458777,626320,0,74,626318,3,73,3,2
1458778,626321,3,135,626322,0,166,3,1
1458779,626322,2,166,626320,1,74,3,1
1458780,626318,2,73,626319,2,21,4,0
1458781,626319,1,21,626322,3,166,4,2
1458782,626320,2,74,626321,1,135,3,1
1458783,626321,5,135,626319,1,21,6,1
1458784,626322,3,166,626318,3,73,6,0
1458785,626321,1,135,626318,4,73,5,2
1458786,626320,2,74,626319,2,21,4,0
1458787,626318,2,73,626320,2,74,4,0
1458788,626322,4,166,626321,3,135,7,1
1458789,626320,1,74,626322,1,166,2,0
1458790,626319,4,21,626318,5,73,9,2
1458791,626322,3,166,626319,1,21,4,1
1458792,626321,0,135,626320,4,74,4,2
1458793,626319,0,21,626321,2,135,2,2
1458794,626318,5,73,626322,1,166,6,1
1458855,626338,2,49,626341,2,24,4,0
1458856,626339,4,221,626340,6,164,10,2
1458857,626340,2,164,626338,2,49,4,0
1458858,626341,1,24,626342,0,8,1,1
1458859,626342,3,8,626340,2,164,5,1
1458860,626338,1,49,626339,0,221,1,1
1458861,626339,2,221,626342,4,8,6,2
1458862,626340,3,164,626341,1,24,4,1
1458863,626341,3,24,626339,3,221,6,0
1458864,626342,2,8,626338,2,49,4,0
1458865,626341,1,24,626338,1,49,2,0
1458866,626340,2,164,626339,2,221,4,0
1458867,626338,0,49,626340,0,164,0,0
1458868,626342,2,8,626341,2,24,4,0
1458869,626340,3,164,626342,3,8,6,0
1458870,626339,1,221,626338,2,49,3,2
1458871,626342,1,8,626339,2,221,3,2
1458872,626341,1,24,626340,3,164,4,2
1458873,626339,1,221,626341,3,24,4,2
1458874,626338,0,49,626342,3,8,3,2
1459572,626515,2,33,626518,0,48,2,1
1459573,626516,0,32,626517,1,39,1,2
1459574,626517,4,39,626515,5,33,9,2
1459575,626518,4,48,626519,1,34,5,1
1459576,626519,3,34,626517,6,39,9,2
1459577,626515,1,33,626516,1,32,2,0
1459578,626516,5,32,626519,2,34,7,1
1459579,626517,2,39,626518,3,48,5,2
1459580,626518,2,48,626516,0,32,2,1
1459581,626519,2,34,626515,4,33,6,2
1459582,626518,0,48,626515,1,33,1,2
1459583,626517,0,39,626516,0,32,0,0
1459584,626515,0,33,626517,4,39,4,2
1459585,626519,3,34,626518,6,48,9,2
1459586,626517,7,39,626519,6,34,13,1
1459587,626516,2,32,626515,2,33,4,0
1459588,626519,5,34,626516,6,32,11,2
1459589,626518,3,48,626517,3,39,6,0
1459590,626516,2,32,626518,1,48,3,1
1459591,626515,6,33,626519,2,34,8,1
1459036,626379,2,6,626382,3,19,5,2
1459037,626380,3,21,626381,4,9,7,2
1459038,626381,4,9,626379,1,6,5,1
1459039,626382,2,19,626383,3,20,5,2
1459040,626383,3,20,626381,4,9,7,2
1459041,626379,3,6,626380,1,21,4,1
1459042,626380,1,21,626383,2,20,3,2
1459043,626381,4,9,626382,1,19,5,1
1459044,626382,4,19,626380,5,21,9,2
1459045,626383,2,20,626379,1,6,3,1
1459046,626382,3,19,626379,4,6,7,2
1459047,626381,4,9,626380,3,21,7,1
1459048,626379,0,6,626381,3,9,3,2
1459049,626383,3,20,626382,4,19,7,2
1459050,626381,1,9,626383,2,20,3,2
1459051,626380,3,21,626379,3,6,6,0
1459052,626383,3,20,626380,3,21,6,0
1459053,626382,3,19,626381,2,9,5,1
1459054,626380,3,21,626382,2,19,5,1
1459055,626379,3,6,626383,0,20,3,1
1459382,626465,5,184,626468,3,21,8,1
1459383,626466,2,20,626467,2,6,4,0
1459384,626467,1,6,626465,3,184,4,2
1459385,626468,2,21,626469,2,186,4,0
1459386,626469,3,186,626467,4,6,7,2
1459387,626465,1,184,626466,2,20,3,2
1459388,626466,0,20,626469,3,186,3,2
1459389,626467,4,6,626468,4,21,8,0
1459390,626468,3,21,626466,1,20,4,1
1459391,626469,4,186,626465,2,184,6,1
1459392,626468,2,21,626465,1,184,3,1
1459393,626467,1,6,626466,2,20,3,2
1459394,626465,3,184,626467,2,6,5,1
1459395,626469,4,186,626468,4,21,8,0
1459396,626467,1,6,626469,2,186,3,2
1459397,626466,4,20,626465,2,184,6,1
1459398,626469,2,186,626466,4,20,6,2
1459399,626468,3,21,626467,0,6,3,1
1459400,626466,2,20,626468,1,21,3,1
1459401,626465,0,184,626469,3,186,3,2
1459362,626460,1,200,626463,1,275,2,0
1459784,626566,5,132,626462,3,209,8,1
1459364,626462,0,209,626460,4,200,4,2
1459365,626463,4,275,626464,1,262,5,1
1459366,626464,1,262,626462,2,209,3,2
1459785,626460,1,200,626566,5,132,6,2
1459786,626566,2,132,626464,0,262,2,1
1459369,626462,1,209,626463,1,275,2,0
1459787,626463,3,275,626566,2,132,5,1
1459371,626464,2,262,626460,1,200,3,1
1459372,626463,2,275,626460,2,200,4,0
1459788,626462,1,209,626566,3,132,4,2
1459374,626460,3,200,626462,4,209,7,2
1459375,626464,4,262,626463,3,275,7,1
1459376,626462,4,209,626464,1,262,5,1
1459789,626566,3,132,626460,1,200,4,1
1459790,626464,1,262,626566,2,132,3,2
1459379,626463,2,275,626462,4,209,6,2
1459791,626566,2,132,626463,3,275,5,2
1459381,626460,1,200,626464,1,262,2,0
1459622,626530,2,11,626533,4,283,6,2
1459623,626531,1,9,626532,1,10,2,0
1459624,626532,2,10,626530,3,11,5,2
1459625,626533,2,283,626534,1,12,3,1
1459626,626534,4,12,626532,0,10,4,1
1459627,626530,4,11,626531,0,9,4,1
1459628,626531,5,9,626534,3,12,8,1
1459629,626532,1,10,626533,1,283,2,0
1459630,626533,3,283,626531,0,9,3,1
1459631,626534,1,12,626530,4,11,5,2
1459632,626533,0,283,626530,2,11,2,2
1459633,626532,2,10,626531,1,9,3,1
1459634,626530,1,11,626532,2,10,3,2
1459635,626534,4,12,626533,3,283,7,1
1459636,626532,1,10,626534,2,12,3,2
1459637,626531,6,9,626530,3,11,9,1
1459638,626534,1,12,626531,3,9,4,2
1459639,626533,0,283,626532,1,10,1,2
1459640,626531,3,9,626533,0,283,3,1
1459641,626530,3,11,626534,1,12,4,1
1459056,626384,1,6,626387,4,3,5,2
1459057,626385,4,8,626386,1,7,5,1
1459058,626386,1,7,626384,1,6,2,0
1459059,626387,5,3,626388,3,2,8,1
1459060,626388,4,2,626386,1,7,5,1
1459061,626384,3,6,626385,1,8,4,1
1459062,626385,2,8,626388,3,2,5,2
1459063,626386,4,7,626387,4,3,8,0
1459064,626387,3,3,626385,3,8,6,0
1459065,626388,2,2,626384,4,6,6,2
1459066,626387,1,3,626384,1,6,2,0
1459067,626386,4,7,626385,1,8,5,1
1459068,626384,5,6,626386,3,7,8,1
1459069,626388,3,2,626387,2,3,5,1
1459070,626386,0,7,626388,0,2,0,0
1459071,626385,1,8,626384,3,6,4,2
1459072,626388,4,2,626385,1,8,5,1
1459073,626387,5,3,626386,5,7,10,0
1459074,626385,2,8,626387,5,3,7,2
1459075,626384,1,6,626388,2,2,3,2
1459402,626470,1,221,626473,3,49,4,2
1459403,626471,1,8,626472,3,24,4,2
1459404,626472,3,24,626470,1,221,4,1
1459405,626473,3,49,626474,2,164,5,1
1459406,626474,1,164,626472,4,24,5,2
1459407,626470,1,221,626471,3,8,4,2
1459408,626471,1,8,626474,1,164,2,0
1459409,626472,3,24,626473,1,49,4,1
1459410,626473,3,49,626471,0,8,3,1
1459411,626474,3,164,626470,2,221,5,1
1459412,626473,2,49,626470,2,221,4,0
1459413,626472,1,24,626471,0,8,1,1
1459414,626470,0,221,626472,4,24,4,2
1459415,626474,1,164,626473,1,49,2,0
1459416,626472,4,24,626474,2,164,6,1
1459417,626471,3,8,626470,4,221,7,2
1459418,626474,2,164,626471,3,8,5,2
1459419,626473,4,49,626472,4,24,8,0
1459420,626471,0,8,626473,2,49,2,2
1459421,626470,2,221,626474,3,164,5,2
1459592,626520,5,9,626523,2,6,7,1
1459593,626521,2,2,626522,2,21,4,0
1459594,626522,2,21,626520,4,9,6,2
1459595,626523,5,6,626524,4,20,9,1
1459596,626524,4,20,626522,2,21,6,1
1459597,626520,1,9,626521,1,2,2,0
1459598,626521,3,2,626524,3,20,6,0
1459599,626522,4,21,626523,0,6,4,1
1459600,626523,1,6,626521,3,2,4,2
1459601,626524,4,20,626520,5,9,9,2
1459602,626523,2,6,626520,4,9,6,2
1459603,626522,1,21,626521,3,2,4,2
1459604,626520,4,9,626522,1,21,5,1
1459605,626524,3,20,626523,3,6,6,0
1459606,626522,2,21,626524,5,20,7,2
1459607,626521,3,2,626520,1,9,4,1
1459608,626524,5,20,626521,5,2,10,0
1459609,626523,3,6,626522,3,21,6,0
1459610,626521,1,2,626523,2,6,3,2
1459611,626520,5,9,626524,7,20,12,2
1459076,626389,1,48,626392,1,36,2,0
1459077,626390,2,33,626391,3,37,5,2
1459078,626391,3,37,626389,1,48,4,1
1459079,626392,1,36,626393,4,32,5,2
1459080,626393,3,32,626391,2,37,5,1
1459081,626389,3,48,626390,0,33,3,1
1459082,626390,2,33,626393,1,32,3,1
1459083,626391,3,37,626392,1,36,4,1
1459084,626392,5,36,626390,1,33,6,1
1459085,626393,4,32,626389,2,48,6,1
1459086,626392,0,36,626389,3,48,3,2
1459087,626391,2,37,626390,0,33,2,1
1459088,626389,1,48,626391,4,37,5,2
1459089,626393,3,32,626392,4,36,7,2
1459090,626391,2,37,626393,1,32,3,1
1459091,626390,0,33,626389,3,48,3,2
1459092,626393,2,32,626390,2,33,4,0
1459093,626392,4,36,626391,2,37,6,1
1459094,626390,0,33,626392,3,36,3,2
1459095,626389,4,48,626393,4,32,8,0
1459642,626535,3,47,626538,1,8,4,1
1459643,626536,1,45,626537,1,233,2,0
1459644,626537,2,233,626535,2,47,4,0
1459645,626538,4,8,626539,1,236,5,1
1459646,626539,2,236,626537,4,233,6,2
1459647,626535,2,47,626536,2,45,4,0
1459648,626536,6,45,626539,5,236,11,1
1459649,626537,3,233,626538,2,8,5,1
1459650,626538,1,8,626536,2,45,3,2
1459651,626539,2,236,626535,1,47,3,1
1459652,626538,0,8,626535,5,47,5,2
1459653,626537,1,233,626536,1,45,2,0
1459654,626535,2,47,626537,3,233,5,2
1459655,626539,2,236,626538,1,8,3,1
1459656,626537,1,233,626539,3,236,4,2
1459657,626536,0,45,626535,1,47,1,2
1459658,626539,0,236,626536,2,45,2,2
1459659,626538,1,8,626537,3,233,4,2
1459660,626536,3,45,626538,0,8,3,1
1459661,626535,1,47,626539,2,236,3,2
1459096,626394,4,12,626397,2,11,6,1
1459097,626395,3,164,626396,1,10,4,1
1459098,626396,1,10,626394,5,12,6,2
1459099,626397,2,11,626398,3,160,5,2
1459100,626398,3,160,626396,1,10,4,1
1459101,626394,3,12,626395,4,164,7,2
1459102,626395,5,164,626398,3,160,8,1
1459103,626396,1,10,626397,0,11,1,1
1459104,626397,3,11,626395,2,164,5,1
1459105,626398,3,160,626394,0,12,3,1
1459106,626397,1,11,626394,4,12,5,2
1459107,626396,3,10,626395,0,164,3,1
1459108,626394,3,12,626396,0,10,3,1
1459109,626398,2,160,626397,2,11,4,0
1459110,626396,2,10,626398,2,160,4,0
1459111,626395,1,164,626394,1,12,2,0
1459112,626398,2,160,626395,2,164,4,0
1459113,626397,2,11,626396,0,10,2,1
1459114,626395,4,164,626397,3,11,7,1
1459115,626394,1,12,626398,2,160,3,2
1459422,626475,5,2,626478,4,7,9,1
1459423,626476,3,6,626477,2,3,5,1
1459424,626477,2,3,626475,2,2,4,0
1459425,626478,0,7,626479,3,4,3,2
1459426,626479,2,4,626477,3,3,5,2
1459427,626475,1,2,626476,0,6,1,1
1459428,626476,1,6,626479,1,4,2,0
1459429,626477,0,3,626478,3,7,3,2
1459430,626478,0,7,626476,0,6,0,0
1459431,626479,2,4,626475,0,2,2,1
1459432,626478,3,7,626475,0,2,3,1
1459433,626477,3,3,626476,3,6,6,0
1459434,626475,1,2,626477,4,3,5,2
1459435,626479,2,4,626478,2,7,4,0
1459436,626477,4,3,626479,3,4,7,1
1459437,626476,1,6,626475,0,2,1,1
1459438,626479,1,4,626476,3,6,4,2
1459439,626478,2,7,626477,2,3,4,0
1459440,626476,3,6,626478,2,7,5,1
1459441,626475,0,2,626479,1,4,1,2
1459662,626540,3,282,626543,0,38,3,1
1459663,626541,3,37,626542,5,272,8,2
1459664,626542,3,272,626540,1,282,4,1
1459665,626543,1,38,626544,1,211,2,0
1459666,626544,3,211,626542,1,272,4,1
1459667,626540,5,282,626541,2,37,7,1
1459668,626541,0,37,626544,3,211,3,2
1459669,626542,5,272,626543,1,38,6,1
1459670,626543,2,38,626541,7,37,9,2
1459671,626544,0,211,626540,4,282,4,2
1459672,626543,3,38,626540,2,282,5,1
1459673,626542,2,272,626541,2,37,4,0
1459674,626540,5,282,626542,1,272,6,1
1459675,626544,2,211,626543,3,38,5,2
1459676,626542,2,272,626544,5,211,7,2
1459677,626541,1,37,626540,3,282,4,2
1459678,626544,3,211,626541,3,37,6,0
1459679,626543,2,38,626542,4,272,6,2
1459680,626541,5,37,626543,3,38,8,1
1459681,626540,3,282,626544,2,211,5,1
1459612,626525,2,9,626528,4,6,6,2
1459613,626526,2,2,626527,2,21,4,0
1459614,626527,3,21,626525,5,9,8,2
1459615,626528,3,6,626529,5,20,8,2
1459616,626529,3,20,626527,2,21,5,1
1459617,626525,3,9,626526,3,2,6,0
1459618,626526,3,2,626529,3,20,6,0
1459619,626527,1,21,626528,1,6,2,0
1459620,626528,3,6,626526,3,2,6,0
1459621,626529,3,20,626525,2,9,5,1
1459116,626399,3,6,626402,4,19,7,2
1459117,626400,3,21,626401,1,9,4,1
1459118,626401,4,9,626399,4,6,8,0
1459119,626402,1,19,626403,2,20,3,2
1459120,626403,3,20,626401,1,9,4,1
1459121,626399,4,6,626400,4,21,8,0
1459122,626400,3,21,626403,2,20,5,1
1459123,626401,3,9,626402,2,19,5,1
1459124,626402,4,19,626400,2,21,6,1
1459125,626403,1,20,626399,3,6,4,2
1459126,626402,4,19,626399,4,6,8,0
1459127,626401,1,9,626400,0,21,1,1
1459128,626399,5,6,626401,3,9,8,1
1459129,626403,3,20,626402,2,19,5,1
1459130,626401,3,9,626403,0,20,3,1
1459131,626400,1,21,626399,2,6,3,2
1459132,626403,4,20,626400,3,21,7,1
1459133,626402,5,19,626401,4,9,9,1
1459134,626400,3,21,626402,4,19,7,2
1459135,626399,2,6,626403,4,20,6,2
1459562,626510,1,21,626513,6,6,7,2
1459563,626511,4,20,626512,5,9,9,2
1459564,626512,2,9,626510,2,21,4,0
1459565,626513,3,6,626514,3,2,6,0
1459566,626514,3,2,626512,2,9,5,1
1459567,626510,4,21,626511,4,20,8,0
1459568,626511,0,20,626514,3,2,3,2
1459569,626512,0,9,626513,2,6,2,2
1459570,626513,3,6,626511,3,20,6,0
1459571,626514,3,2,626510,3,21,6,0
1458695,626298,3,49,626301,0,70,3,1
1458696,626299,4,14,626300,3,17,7,1
1458697,626300,7,17,626298,4,49,11,1
1458698,626301,5,70,626302,3,15,8,1
1458699,626302,2,15,626300,6,17,8,2
1458700,626298,6,49,626299,3,14,9,1
1458701,626299,5,14,626302,2,15,7,1
1458702,626300,3,17,626301,3,70,6,0
1458703,626301,2,70,626299,2,14,4,0
1458704,626302,3,15,626298,6,49,9,2
1458705,626301,4,70,626298,3,49,7,1
1458706,626300,5,17,626299,3,14,8,1
1458707,626298,8,49,626300,6,17,14,1
1458708,626302,2,15,626301,3,70,5,2
1458709,626300,5,17,626302,4,15,9,1
1458710,626299,2,14,626298,4,49,6,2
1458711,626302,3,15,626299,4,14,7,2
1458712,626301,6,70,626300,5,17,11,1
1458713,626299,4,14,626301,6,70,10,2
1458714,626298,3,49,626302,4,15,7,2
1459342,626455,0,265,626458,1,273,1,2
1459776,626565,1,274,626457,2,215,3,2
1459344,626457,2,215,626455,0,265,2,1
1459345,626458,1,273,626459,2,266,3,2
1459346,626459,4,266,626457,1,215,5,1
1459777,626455,3,265,626565,7,274,10,2
1459778,626565,0,274,626459,2,266,2,2
1459349,626457,4,215,626458,4,273,8,0
1459779,626458,4,273,626565,3,274,7,1
1459351,626459,3,266,626455,0,265,3,1
1459352,626458,1,273,626455,3,265,4,2
1459780,626457,2,215,626565,1,274,3,1
1459354,626455,1,265,626457,2,215,3,2
1459355,626459,4,266,626458,1,273,5,1
1459356,626457,1,215,626459,2,266,3,2
1459781,626565,2,274,626455,1,265,3,1
1459782,626459,3,266,626565,3,274,6,0
1459359,626458,4,273,626457,2,215,6,1
1459783,626565,1,274,626458,5,273,6,2
1459361,626455,2,265,626459,3,266,5,2
1458775,626318,3,73,626321,0,135,3,1
1458776,626319,2,21,626320,1,74,3,1
1458777,626320,0,74,626318,3,73,3,2
1458778,626321,3,135,626322,0,166,3,1
1458779,626322,2,166,626320,1,74,3,1
1458780,626318,2,73,626319,2,21,4,0
1458781,626319,1,21,626322,3,166,4,2
1458782,626320,2,74,626321,1,135,3,1
1458783,626321,5,135,626319,1,21,6,1
1458784,626322,3,166,626318,3,73,6,0
1458785,626321,1,135,626318,4,73,5,2
1458786,626320,2,74,626319,2,21,4,0
1458787,626318,2,73,626320,2,74,4,0
1458788,626322,4,166,626321,3,135,7,1
1458789,626320,1,74,626322,1,166,2,0
1458790,626319,4,21,626318,5,73,9,2
1458791,626322,3,166,626319,1,21,4,1
1458792,626321,0,135,626320,4,74,4,2
1458793,626319,0,21,626321,2,135,2,2
1458794,626318,5,73,626322,1,166,6,1
1458855,626338,2,49,626341,2,24,4,0
1458856,626339,4,221,626340,6,164,10,2
1458857,626340,2,164,626338,2,49,4,0
1458858,626341,1,24,626342,0,8,1,1
1458859,626342,3,8,626340,2,164,5,1
1458860,626338,1,49,626339,0,221,1,1
1458861,626339,2,221,626342,4,8,6,2
1458862,626340,3,164,626341,1,24,4,1
1458863,626341,3,24,626339,3,221,6,0
1458864,626342,2,8,626338,2,49,4,0
1458865,626341,1,24,626338,1,49,2,0
1458866,626340,2,164,626339,2,221,4,0
1458867,626338,0,49,626340,0,164,0,0
1458868,626342,2,8,626341,2,24,4,0
1458869,626340,3,164,626342,3,8,6,0
1458870,626339,1,221,626338,2,49,3,2
1458871,626342,1,8,626339,2,221,3,2
1458872,626341,1,24,626340,3,164,4,2
1458873,626339,1,221,626341,3,24,4,2
1458874,626338,0,49,626342,3,8,3,2
1459572,626515,2,33,626518,0,48,2,1
1459573,626516,0,32,626517,1,39,1,2
1459574,626517,4,39,626515,5,33,9,2
1459575,626518,4,48,626519,1,34,5,1
1459576,626519,3,34,626517,6,39,9,2
1459577,626515,1,33,626516,1,32,2,0
1459578,626516,5,32,626519,2,34,7,1
1459579,626517,2,39,626518,3,48,5,2
1459580,626518,2,48,626516,0,32,2,1
1459581,626519,2,34,626515,4,33,6,2
1459582,626518,0,48,626515,1,33,1,2
1459583,626517,0,39,626516,0,32,0,0
1459584,626515,0,33,626517,4,39,4,2
1459585,626519,3,34,626518,6,48,9,2
1459586,626517,7,39,626519,6,34,13,1
1459587,626516,2,32,626515,2,33,4,0
1459588,626519,5,34,626516,6,32,11,2
1459589,626518,3,48,626517,3,39,6,0
1459590,626516,2,32,626518,1,48,3,1
1459591,626515,6,33,626519,2,34,8,1
1459036,626379,2,6,626382,3,19,5,2
1459037,626380,3,21,626381,4,9,7,2
1459038,626381,4,9,626379,1,6,5,1
1459039,626382,2,19,626383,3,20,5,2
1459040,626383,3,20,626381,4,9,7,2
1459041,626379,3,6,626380,1,21,4,1
1459042,626380,1,21,626383,2,20,3,2
1459043,626381,4,9,626382,1,19,5,1
1459044,626382,4,19,626380,5,21,9,2
1459045,626383,2,20,626379,1,6,3,1
1459046,626382,3,19,626379,4,6,7,2
1459047,626381,4,9,626380,3,21,7,1
1459048,626379,0,6,626381,3,9,3,2
1459049,626383,3,20,626382,4,19,7,2
1459050,626381,1,9,626383,2,20,3,2
1459051,626380,3,21,626379,3,6,6,0
1459052,626383,3,20,626380,3,21,6,0
1459053,626382,3,19,626381,2,9,5,1
1459054,626380,3,21,626382,2,19,5,1
1459055,626379,3,6,626383,0,20,3,1
1459382,626465,5,184,626468,3,21,8,1
1459383,626466,2,20,626467,2,6,4,0
1459384,626467,1,6,626465,3,184,4,2
1459385,626468,2,21,626469,2,186,4,0
1459386,626469,3,186,626467,4,6,7,2
1459387,626465,1,184,626466,2,20,3,2
1459388,626466,0,20,626469,3,186,3,2
1459389,626467,4,6,626468,4,21,8,0
1459390,626468,3,21,626466,1,20,4,1
1459391,626469,4,186,626465,2,184,6,1
1459392,626468,2,21,626465,1,184,3,1
1459393,626467,1,6,626466,2,20,3,2
1459394,626465,3,184,626467,2,6,5,1
1459395,626469,4,186,626468,4,21,8,0
1459396,626467,1,6,626469,2,186,3,2
1459397,626466,4,20,626465,2,184,6,1
1459398,626469,2,186,626466,4,20,6,2
1459399,626468,3,21,626467,0,6,3,1
1459400,626466,2,20,626468,1,21,3,1
1459401,626465,0,184,626469,3,186,3,2
1459362,626460,1,200,626463,1,275,2,0
1459784,626566,5,132,626462,3,209,8,1
1459364,626462,0,209,626460,4,200,4,2
1459365,626463,4,275,626464,1,262,5,1
1459366,626464,1,262,626462,2,209,3,2
1459785,626460,1,200,626566,5,132,6,2
1459786,626566,2,132,626464,0,262,2,1
1459369,626462,1,209,626463,1,275,2,0
1459787,626463,3,275,626566,2,132,5,1
1459371,626464,2,262,626460,1,200,3,1
1459372,626463,2,275,626460,2,200,4,0
1459788,626462,1,209,626566,3,132,4,2
1459374,626460,3,200,626462,4,209,7,2
1459375,626464,4,262,626463,3,275,7,1
1459376,626462,4,209,626464,1,262,5,1
1459789,626566,3,132,626460,1,200,4,1
1459790,626464,1,262,626566,2,132,3,2
1459379,626463,2,275,626462,4,209,6,2
1459791,626566,2,132,626463,3,275,5,2
1459381,626460,1,200,626464,1,262,2,0
1459622,626530,2,11,626533,4,283,6,2
1459623,626531,1,9,626532,1,10,2,0
1459624,626532,2,10,626530,3,11,5,2
1459625,626533,2,283,626534,1,12,3,1
1459626,626534,4,12,626532,0,10,4,1
1459627,626530,4,11,626531,0,9,4,1
1459628,626531,5,9,626534,3,12,8,1
1459629,626532,1,10,626533,1,283,2,0
1459630,626533,3,283,626531,0,9,3,1
1459631,626534,1,12,626530,4,11,5,2
1459632,626533,0,283,626530,2,11,2,2
1459633,626532,2,10,626531,1,9,3,1
1459634,626530,1,11,626532,2,10,3,2
1459635,626534,4,12,626533,3,283,7,1
1459636,626532,1,10,626534,2,12,3,2
1459637,626531,6,9,626530,3,11,9,1
1459638,626534,1,12,626531,3,9,4,2
1459639,626533,0,283,626532,1,10,1,2
1459640,626531,3,9,626533,0,283,3,1
1459641,626530,3,11,626534,1,12,4,1
1459056,626384,1,6,626387,4,3,5,2
1459057,626385,4,8,626386,1,7,5,1
1459058,626386,1,7,626384,1,6,2,0
